po_number,code_art,product_name,quantity,measurement_unit,unit_price,comment
10000406,ESCRITORIOENLENMELAMINEDE587MTX235MTX080_29E00324,ESCRITORIO EN L EN MELAMINE DE 5.87MT X 2.35MT X 0.80MT,1,unidades,1991.53,
10000406,PUERTADOBLEDEALMACENENMALAMINEDE20MTX210_91FA80B2,PUERTA DOBLE DE ALMACEN EN MALAMINE DE 2.0MT X 2.10MT,1,unidades,1101.7,
10000406,PUERTADEINTERIORDEMELAMINEDE120MTX210MT_367FDE69,PUERTA DE INTERIOR DE MELAMINE DE 1.20MT X 2.10MT,4,unidades,572.03,
10000406,MUEBLEPARACOCINADE25MTLINEALES_B42B965D,MUEBLE PARA COCINA DE 2.5MT LINEALES,1,unidades,2118.64,
10000406,MESADECENTROENMELAMINEDE10MTX060MTX050MT_B124D2DD,MESA DE CENTRO EN MELAMINE DE 1.0MT X 0.60MT X 0.50MT,2,unidades,211.86,
10000407,ESCRITORIOLINEALENMELAMINEDE120MTX075MTX_43774C9B,ESCRITORIO LINEAL EN MELAMINE  DE 1.20MT X 0.75MT X 0.60MT,1,unidades,550.85,
10000407,REDUCCIONDEPUERTASDEOFICINA_C80B7531,REDUCCION DE PUERTAS DE OFICINA,4,unidades,42.37,
10000407,AMPLIACIONDEDRYWALL_CB443033,AMPLIACION DE DRYWALL,3,unidades,84.75,
10000407,PAREDDEALUMINIOYVIDRIOPAVONADO_BDCDD564,PARED DE ALUMINIO Y VIDRIO PAVONADO,1,unidades,635.59,
10000407,VIDRIOPARAMESA_2FD77833,VIDRIO PARA MESA,1,unidades,152.54,
10000408,CAMARAFOTOGRAFICACANONEOSR50LENTE1845MMI_CEC4D8C7,CAMARA FOTOGRAFICA CANON EOS R50 + LENTE 18-45MM IS STM INCLUYE ESTUCHE + MEMORIA MICRO SD + KIT DE LIMPIEZA,1,unidades,2795.76,
10000409,SERVICIODEMANTENIMIENTODEPOZOATIERRA_088E9A46,SERVICIO DE MANTENIMIENTO DE POZO A TIERRA,1,unidades,565.0,
10000409,MATERIALESDIVERSOSPARATRABAJOSVARIOS_6F65B237,MATERIALES DIVERSOS PARA TRABAJOS VARIOS,1,unidades,285.0,
10000410,SILLAPRESIDENCIALPKRG7307CRNEGRA_3327C41F,SILLA PRESIDENCIAL PKR G7307CR NEGRA,10,unidades,395.76,
10000411,STRECHFILMMANUALNEGRO20X20UX2KGPESONETO_54883FEB,STRECH FILM MANUAL NEGRO 20” X 20U X 2 KG  PESO NETO,40,unidades,15.25,
10000412,CABLEDELCOMDCHD040HDMIAHDMIUHD4K2KDE18MT_5F4F207F,CABLE DELCOM DCHD040 HDMI A HDMI UHD 4K/2K DE 1.8MT,5,unidades,17.8,
10000412,ADAPTADORUGREENMM102HDMIAVGA35MMAUDIO_00C478AC,ADAPTADOR UGREEN MM102 HDMI A VGA 3.5MM AUDIO,1,unidades,35.59,
10000413,LICENCIAMICROSOFT365FAMILYVIRTUAL_2757759A,LICENCIA MICROSOFT 365 FAMILY VIRTUAL,1,unidades,52.7,
10000413,HUBLEMORE8IN1INTERFAZUSBCPLUGANDPLAY_E921472E,HUB LEMORE 8 IN 1 INTERFAZ USB-C PLUG AND PLAY,1,unidades,19.5,
10000413,AUDIFONOINALAMBRICOTEROSTE8033NNEGRO_576EEEE7,AUDIFONO INALAMBRICO TEROS TE-8033N NEGRO,1,unidades,16.9,
10000414,RESPIRADORDESILICONAMEDIACARA3M7502_2942E2C6,RESPIRADOR DE SILICONA MEDIA CARA 3M 7502,1,unidades,156.52,
10000414,FILTROPARAVAPORESORGANICOSYGASESACIDOS3M_2AFD2CEF,FILTRO PARA VAPORES ORGANICOS Y GASES ACIDOS 3M 6003,2,unidades,59.07,
10000415,LICENCIAMICROSOFT365FAMILYVIRTUAL_2757759A,LICENCIA MICROSOFT 365 FAMILY VIRTUAL,1,unidades,52.7,
10000415,HUBLEMORE8IN1INTERFAZUSBCPLUGANDPLAY_E921472E,HUB LEMORE 8 IN 1 INTERFAZ USB-C PLUG AND PLAY,2,unidades,19.5,
10000415,AUDIFONOINALAMBRICOTEROSTE8033NNEGRO_576EEEE7,AUDIFONO INALAMBRICO TEROS TE-8033N NEGRO,6,unidades,16.9,
10000416,MEMORIARAMKINGSTON16GBDDR55600MHZPC54480_44EA65D0,MEMORIA RAM KINGSTON 16GB DDR5-5600MHZ PC5-44800 CL46 1.1V 262-PIN NON-ECC SODIMM,6,unidades,46.8,
10000417,DISCODUROEXTERNOSANDISKPORTATIL4TBDE61_4246E831,DISCO DURO EXTERNO SANDISK PORTATIL 4TB DE61,1,unidades,404.91,
10000418,IMPRESORAMULTIFUNCIONALBROTHERMFCL8900CD_45277DFF,IMPRESORA MULTIFUNCIONAL BROTHER MFC-L8900CDW LASER A COLOR CON DUPLEX AVANZADO Y CONECTIVIDAD EN RED INALAMBRICA,1,unidades,600.0,
10000419,SERVICIODETRANSPORTEDECARGAANIVELLOCALFE_B4ABB676,SERVICIO DE TRANSPORTE DE CARGA A NIVEL LOCAL FECHA: 02/01/2025 / UNIDAD: 10M3 / PERSONAL: CHOFER + 2 AUXILIARES,1,unidades,491.53,
10000419,SERVICIODETRANSPORTEDECARGAANIVELLOCALFE_8B5B3435,SERVICIO DE TRANSPORTE DE CARGA A NIVEL LOCAL  FECHA: 03/01/2025  /UNIDAD: 10M3 / PERSONAL: CHOFER + 2 AUXILIARES,1,unidades,491.53,
10000420,STRECHFLIMTRANSPARENTEST200DE18450MMX457_241109AA,STRECH FLIM TRANSPARENTE ST-200 DE 18” 450MM X 457MT X 4KG 20 MICRAS,24,unidades,11.21,
10000421,SERVICIODEPUBLICACIONDECOBERTURADEEVENTO_1B06281C,SERVICIO DE PUBLICACION DE COBERTURA DE EVENTO EN REVISTA CANAL TI,1,unidades,1500.0,
10000422,NOTEBOOKLENOVO83A100GJLMV15G4I513420H21G_3339C220,NOTEBOOK LENOVO 83A100GJLM V15 G4 I5 13420H 2.1 GHZ 8GB 512G SSD M.2 15.6”  FREEDOS,3,unidades,393.0,
10000422,IMPRESORAMULTIFUNCIONALBROTHERDCPT730DWD_A59D5168,IMPRESORA MULTIFUNCIONAL BROTHER DCP-T730DW DE TINTA A COLOR CONECTIVIDAD INALAMBRICA E IMPRESION DUPLEX,2,unidades,218.23,
10000423,TRANSCEIVERCISCOSFP10GSR_3851A2C3,TRANSCEIVER CISCO SFP-10G-SR,4,unidades,85.0,
10000424,ROTOMARTILLOINALAMBRICOBOSCHGBH180LIPROF_A04A36EA,ROTOMARTILLO INALAMBRICO BOSCH GBH180LI PROFESIONAL CON SDS PLUS INCLUYE 1 CARGADOR + 2 BATERIAS,4,unidades,1333.29,
10000424,JUEGODEBROCASYCINCELESTRUPER11897SDSPLUS_2AF7A483,JUEGO DE BROCAS Y CINCELES TRUPER 11897 SDS PLUS X 15 PIEZAS,5,unidades,144.44,
10000424,ESCALERADEALUMINIOTIPOTIJERADE10PASOSDOB_42B640AC,ESCALERA DE ALUMINIO TIPO TIJERA DE 10 PASOS DOBLE ACCESO CON FIBRA DE VIDRIO,5,unidades,922.2,
10000424,ESCALERADEALUMINIOTIPOTIJERADE5PASOSDOBL_4947297F,ESCALERA DE ALUMINIO TIPO TIJERA DE 5 PASOS DOBLE ACCESO FIBRA DE VIDRIO BRONCO AMERICAN,5,unidades,413.32,
10000424,ATORNILLADORBOSCHGSR180LI18VCARGADOR2BAT_F9312433,ATORNILLADOR BOSCH GSR180LI 18V + CARGADOR + 2 BATERIAS + KIT DE ACCESORIOS DE 34 PIEZAS,4,unidades,611.09,
10000424,CAJAPORTAHERRAMIENTASTRUPER10902DE23CONR_3BD6C886,CAJA PORTA HERRAMIENTAS TRUPER 10902 DE 23” CON RUEDA Y MANGO TELESCOPICO,6,unidades,137.11,
10000424,CUCHILLARETRACTILTRUPER16976DE18MMCUT6XX_9C56CBD4,CUCHILLA RETRACTIL TRUPER 16976 DE 18MM CUT-6XX,12,unidades,35.55,
10000424,DADOLARGOTRUPER13773DE13MM6PUNTASCUADRO3_5754352E,DADO LARGO TRUPER 13773 DE 13MM 6 PUNTAS CUADRO 3/8”,5,unidades,7.78,
10000424,DADOLARGOTRUPER13772DE12MM6PUNTASCUADRO3_AEAC58C1,DADO LARGO TRUPER 13772 DE 12MM 6 PUNTAS CUADRO 3/8”,5,unidades,7.78,
10000424,MATRACADOBLECUADROSTRUPER1341338Y12_3E3DDB0C,MATRACA DOBLE CUADROS TRUPER 13413 3/8” Y 1/2”,5,unidades,72.22,
10000424,ADAPTADORTRUPER14654PARAROTOMARTILLOSDSP_6C47F724,ADAPTADOR TRUPER 14654 PARA ROTOMARTILLO SDS PLUS,5,unidades,8.33,
10000424,NIVELPROFESIONALTRUPER17034DE18CONPROTEC_B94C4EDA,NIVEL PROFESIONAL TRUPER 17034 DE 18” CON PROTECCION ABS,4,unidades,23.67,
10000424,MARTILLOTRUPER10554MANGODEMADERACABEZAME_83377B7B,MARTILLO TRUPER 10554 MANGO DE MADERA CABEZA METALICA CONICA 19MM,4,unidades,15.44,
10000425,NOTEBOOKLENOVO21MB0011LMTPE16G2ULT7155H1_F287F89B,NOTEBOOK LENOVO 21MB0011LM TP E16 G2 ULT7 155H 16GB 512GB SSD M.2 16” WIN 11 PRO,1,unidades,1223.56,
10000426,NOTEBOOKLENOVO83A100ESLMV15G4171355U17GH_D891FC71,NOTEBOOK LENOVO 83A100ESLM V15 G4 17 1355U 1.7GHZ 16GB 1TB SSD M.2 15.6” FREEDOS,2,unidades,554.05,
10000427,MONITORSAMSUNGLS24C310EALXPE24LED1920X10_6C0AE1B8,MONITOR SAMSUNG LS24C310EALXPE 24” LED 1920 X 1080 IPS FHD HDMI Y VGA,2,unidades,74.42,
10000427,COMPUTADORALENOVOTHINKCENTRE12JE0005LSNE_03B5FA30,COMPUTADORA LENOVO THINKCENTRE 12JE0005LS NEO 50S GEN 4 CORE I7-13700 2.1/5.2GHZ 16GB DDR4-3200,2,unidades,891.0,
10000427,DISCODUROSOLIDOKINGSTONDC600M1920GBSATAR_B30FF39A,DISCO DURO SOLIDO KINGSTON DC600M 1920GB SATA REV. 3.0,2,unidades,274.5,
10000427,LICENCIAANTIVIRUSESETNOD32EDICION2024PAR_33C5B944,LICENCIA ANTIVIRUS ESET NOD32 EDICION 2024 PARA 3 PC POR 1 AÑO,1,unidades,31.9,
10000428,ARCHIVADORDEPALANCATAMAÑOOFICIONEGRO_012FD6C7,ARCHIVADOR DE PALANCA TAMAÑO OFICIO NEGRO,24,unidades,4.78,
10000428,BANDEJADEMETALX3PISOS_1B36C890,BANDEJA DE METAL X 3 PISOS,6,unidades,38.73,
10000428,CALCULADORADEMESAMEDIANAX12DIGITOS_176298F0,CALCULADORA DE MESA MEDIANA X 12 DIGITOS,3,unidades,31.84,
10000428,CHINCHESINDICADORESDECOLORES_91048A5C,CHINCHES INDICADORES DE COLORES,4,unidades,0.99,
10000428,CINTAADHESIVADE34X36YD_EA1000C0,CINTA ADHESIVA DE 3/4 X 36 YD,8,unidades,2.03,
10000428,CLIPBINDERCHICONEGRO25MM1X12_A3B41537,CLIP BINDER CHICO NEGRO 25 MM (1”) X 12,12,unidades,2.46,
10000428,CLIPBINDERMEDIANONEGRO32MM114X12_6A4EE8B5,CLIP BINDER MEDIANO NEGRO 32 MM (1 1/4”) X 12,6,unidades,3.32,
10000428,CUCHILLADEPLASTICOX18MM_05476A4C,CUCHILLA DE PLASTICO X 18MM,10,unidades,2.18,
10000428,ENGRAPADORCONSACAGRAPAS_B6B22627,ENGRAPADOR CON SACAGRAPAS,3,unidades,9.59,
10000428,FOLDERMANILATAMAÑOA4X25_2CF53C49,FOLDER MANILA TAMAÑO A4 X 25,6,unidades,5.94,
10000428,LAPICEROCOLORAZUL_1C93340B,LAPICERO COLOR AZUL,12,unidades,0.42,
10000428,MOTAPARAPIZARRAACRILICA_64F0A064,MOTA PARA PIZARRA ACRILICA,3,unidades,2.6,
10000428,PERFORADOR_1AD11436,PERFORADOR,2,unidades,9.08,
10000428,PILADURACELLAA_7F9EF2F1,PILA DURACELL AA,20,unidades,3.18,
10000428,PILADURACELLAAA_6ED8996D,PILA DURACELL AAA,12,unidades,3.18,
10000428,PLUMONINDELEBLE23COLORNEGROGRUESO_CF69A6BB,PLUMON INDELEBLE 23 COLOR NEGRO GRUESO,24,unidades,3.43,
10000428,PLUMONINDELEBLEOHP421COLORNEGRODELGADO_FA945838,PLUMON INDELEBLE OHP-421 COLOR NEGRO DELGADO,12,unidades,3.03,
10000428,PORTALAPICERO_0E251DBA,PORTALAPICERO,6,unidades,3.18,
10000428,RESALTADORCOLORNARANJA_4BE0DDDE,RESALTADOR COLOR NARANJA,10,unidades,3.04,
10000428,SOBREMANILATAMAÑOA4X50_E3BEB6BE,SOBRE MANILA TAMAÑO A4 X 50,5,unidades,9.3,
10000428,TIJERAGRANDEDE8_B8106601,TIJERA GRANDE DE 8”,3,unidades,4.14,
10000428,DISPENSADORDECINTADEEMBALAJE_510F97AF,DISPENSADOR DE CINTA DE EMBALAJE,2,unidades,23.91,
10000428,PAPELFOTOCOPIAA4X75GRX500_077DE1AC,PAPEL FOTOCOPIA A4 X 75 GR X 500,20,unidades,12.24,
10000428,ARCHIVADORDEPALANCATAMAÑO12OFICIONEGRO_20283488,ARCHIVADOR DE PALANCA TAMAÑO 1/2 OFICIO NEGRO,12,unidades,4.78,
10000428,CINTAADHESIVADOBLEFAZ12X25YD_02C9CD89,CINTA ADHESIVA DOBLE FAZ 1/2 X 25 YD,6,unidades,32.41,
10000429,PARLANTELOGITECH980001004S150ENTRADAUSBB_2321AEF8,PARLANTE LOGITECH 980-001004 S-150 ENTRADA USB BLACK RETAIL POTENCIA 2.2W CON SUBWOOFER,4,unidades,47.88,
10000430,BANDEJACADDYHPBCHPG1035HPPROLIANTMI110G1_77BE7703,BANDEJA CADDY HP BCHPG10 3.5 HP PROLIANT MI110 G10 G11,2,unidades,29.66,
10000430,ADAPTADORCADDYHPEADAPHPDE25A35HPE_62CEBA4D,ADAPTADOR CADDY HPE ADAPHP DE 2.5 A 3.5 HPE,2,unidades,12.71,
10000431,VENTILADORDEPEDESTALMIRAYVMP1049183VELOC_1C716A24,VENTILADOR DE PEDESTAL MIRAY VMP-1049 18” 3 VELOCIDADES ALTURA REGULABLE DE 67W,4,unidades,160.17,
10000431,ASPIRADORAELECTROLUXGT20NCAPACIDAD10LITR_A9A46722,ASPIRADORA ELECTROLUX  GT20N CAPACIDAD 10 LITROS 1200W ASPIRA AGUA Y POLVO,1,unidades,203.39,
10000432,TRIPODESUNPAK6630LXDEALUMINIOCAPACIDADDE_627EF9BA,TRIPODE SUNPAK 6630LX DE ALUMINIO CAPACIDAD DE CARGA 3KG ALT. MIN. 62.2 / ALT. MAX. 167.2,82,unidades,129.66,
10000433,CABLEHDMIXTECHXTC37076MT_5377CE9B,CABLE HDMI XTECH XTC-370 7.6MT,4,unidades,4.76,
10000433,CABLEHDMIXTECHXTC41030MT_5DA89B7F,CABLE HDMI XTECH XTC-410 3.0MT,23,unidades,3.19,
10000434,SERVICIODETRANSPORTEDECARGAANIVELLOCALFE_6957A411,"SERVICIO DE TRANSPORTE DE CARGA A NIVEL LOCAL 
FECHA: 21/01/2025
UNIDAD: 20M3
PERSONAL: CHOFER + 2 AUXILIARES",1,unidades,618.64,
10000435,LECTORDECODIGODEBARRASINALAMBRICOZEBRADS_74649840,LECTOR DE CODIGO DE BARRAS INALAMBRICO ZEBRA DS2278,1,unidades,0.0,
10000436,LECTORDECODIGODEBARRASINALAMBRICOZEBRADS_74649840,LECTOR DE CODIGO DE BARRAS INALAMBRICO ZEBRA DS2278,1,unidades,163.54,
10000437,TELEFONOMOVILSAMSUNGA06128GBNEGRO_C4E64B9F,TELEFONO MOVIL SAMSUNG A06 128GB NEGRO,1,unidades,439.83,
10000437,TELEFONOMOVILSAMSUNGGALAXYA54256GB5GNEGR_4714A3C2,TELEFONO MOVIL SAMSUNG GALAXY A54 256GB 5G NEGRO,1,unidades,1821.19,
10000437,CHIPSIMCARD2565KBVOLTE2FF3FF4FF_83189A34,CHIP SIM CARD 2565KB VOLTE 2FF-3FF-4FF,2,unidades,0.85,
10000438,RFRIGERADORAINDURAMARI389DNI246LTNOFROST_314FB438,RFRIGERADORA INDURAMA RI-389DNI 246LT NO FROST NEGRA,1,unidades,1033.9,
10000438,HORNOMICROONDASSAMSUNGMG32DG4524AGPE32LT_9040256B,HORNO MICROONDAS SAMSUNG MG32DG4524AGPE 32 LT NEGRO,1,unidades,368.64,
10000438,MEGAFONOFREEBOXMF30BT30WSALIDAUBSBLUETOO_84001965,MEGAFONO FREEBOX  MF-30BT 30W SALIDA UBS BLUETOOTH CON BATERIA RERCARGABLE,1,unidades,81.36,
10000438,LINTERNALEDOPALUXOPL9255RECARGABLE5WCONB_8D2E265D,LINTERNA LED OPALUX OP-L9255 RECARGABLE 5W CON BATERIA DE LITIO,1,unidades,40.25,
10000439,FRANELADEMICROFIBRA40X50CM_21EA68E6,FRANELA DE MICROFIBRA 40 X 50 CM,8,unidades,2.86,
10000439,ALCOHOLISOPROPILICOX1LITRO_D0206521,ALCOHOL ISOPROPILICO X 1 LITRO,3,unidades,13.32,
10000439,ESTAÑOPARASOLDAR08MMX100GRENROLLO_9E8A9279,ESTAÑO PARA SOLDAR 0.8MM X 100 GR EN ROLLO,1,unidades,43.0,
10000439,PASTAPARASOLDAR_EB80A143,PASTA PARA SOLDAR,1,unidades,23.66,
10000439,LIMPIAMUEBLESLIQUIDOPREMIOX500ML_7DCFD8B5,LIMPIAMUEBLES LIQUIDO PREMIO X 500 ML,2,unidades,12.18,
10000439,DESARMADORESDEPRECISIONTRUPER14202X6UNID_EB906E14,DESARMADORES DE PRECISION TRUPER 14202 X 6 UNIDADES,2,unidades,33.26,
10000439,EXTENSIONDECORRIENTEX3MTIMPORTADA_528E0AD0,EXTENSION DE CORRIENTE X 3MT IMPORTADA,2,unidades,24.37,
10000439,ADAPTADORDECORRIENTEDE3A2NACIONAL_83CD3983,ADAPTADOR DE CORRIENTE DE 3 A 2 NACIONAL,5,unidades,5.16,
10000439,BLOQUEADORSACHETENCREMACAJAX20UNIDADES_CBAAAA29,BLOQUEADOR SACHET EN CREMA CAJA X 20 UNIDADES,3,unidades,64.5,
10000440,NOTEBOOKLENOVO83A100GJLMV15G4I513420H21G_3339C220,NOTEBOOK LENOVO 83A100GJLM V15 G4 I5 13420H 2.1 GHZ 8GB 512G SSD M.2 15.6”  FREEDOS,1,unidades,392.3,
10000440,GARANTIALENOVOPOR3AÑOSONSITE_D3569B4C,GARANTIA LENOVO POR 3 AÑOS ONSITE,1,unidades,69.7,
10000441,LICENCIAWIN11PRO64BITSPANISHLATAMOEMDVD_64D381B1,LICENCIA WIN 11 PRO 64BIT SPANISH LATAM OEM DVD,1,unidades,131.0,
10000441,LICENCIASANTIVIRUSKASPRERSKYPLUS1PC_C0307840,LICENCIAS ANTIVIRUS KASPRERSKY PLUS 1PC,1,unidades,26.0,
10000442,PARLANTEXTECHXTS131SPEAKEARS20CHANNEL_3380BFAB,PARLANTE XTECH  XTS-131 SPEAKEARS 2.0 CHANNEL,1,unidades,12.25,
10000442,PROYECTOREPSONPOWERLITEL210WWXGA3LCD_808D91C8,PROYECTOR EPSON POWERLITE L210W WXGA 3LCD,1,unidades,1419.68,
10000443,RACKSOPORTEPARAPROYECTORPRB3290_4CA73531,RACK SOPORTE PARA PROYECTOR PRB32-90,1,unidades,101.69,
10000443,ECRANMANUAL120VINILINSTALABLEENTECHOOPAR_65FFF703,ECRAN MANUAL 120” - VINIL- INSTALABLE EN TECHO O PARED,1,unidades,355.94,
10000444,COCHEINTELIGENTEPORTALAPTOPSSOLRACKMODEL_33C57CBA,COCHE INTELIGENTE PORTALAPTOPS SOLRACK MODELO CARRIER 30,3,unidades,830.0,
10000445,BOTINDESEGURIDADDIELECTRICOCONPUNTADECOM_6F7CBC18,BOTIN DE SEGURIDAD DIELECTRICO CON PUNTA DE COMPOSITE T37,3,unidades,85.0,
10000445,BOTINDESEGURIDADDIELECTRICOCONPUNTADECOM_477F244D,BOTIN DE SEGURIDAD DIELECTRICO CON PUNTA DE COMPOSITE T38,3,unidades,85.0,
10000445,BOTINDESEGURIDADDIELECTRICOCONPUNTADECOM_EAFCBA93,BOTIN DE SEGURIDAD DIELECTRICO CON PUNTA DE COMPOSITE T39,3,unidades,85.0,
10000445,BOTINDESEGURIDADDIELECTRICOCONPUNTADECOM_7C450FB4,BOTIN DE SEGURIDAD DIELECTRICO CON PUNTA DE COMPOSITE T40,2,unidades,85.0,
10000445,BOTINDESEGURIDADDIELECTRIC0CONPUNTADECOM_FCF684C9,BOTIN DE SEGURIDAD DIELECTRIC0 CON PUNTA DE COMPOSITE T41,5,unidades,85.0,
10000445,BOTINDESEGURIDADDIELECTRIC0CONPUNTADECOM_4DC50937,BOTIN DE SEGURIDAD DIELECTRIC0 CON PUNTA DE COMPOSITE T42,4,unidades,85.0,
10000445,BOTINDESEGURIDADDIELECTRIC0CONPUNTADECOM_B0AB3E03,BOTIN DE SEGURIDAD DIELECTRIC0 CON PUNTA DE COMPOSITE T43,4,unidades,85.0,
10000445,GUANTESANTICORTESUPERFLEXAMARILLONEGRO_15857D6E,GUANTES ANTICORTE SUPERFLEX AMARILLO/NEGRO,12,unidades,4.5,
10000445,LENTESDEPROTECCIONVISUALTRANSPARENTESCON_9A524946,LENTES DE PROTECCION VISUAL TRANSPARENTES CON FILTRO UV400,12,unidades,5.0,
10000445,LENTESDEPROTECCIONVISUALOSCUROSCONFILTRO_B6BC5DC9,LENTES DE PROTECCION VISUAL OSCUROS CON FILTRO UV400,18,unidades,5.0,
10000445,TAPONESAUDITIVOSQUANTUMCJPLASTCINTURONLI_F8CA62B3,TAPONES AUDITIVOS QUANTUM CJ PLAST CINTURON LIBUS 26 DB CON CAJA PORTA TAPONES,12,unidades,2.5,
10000445,VISORTRANSPARENTECONFILODEALUMINIOYCLIPP_3E519D5D,VISOR TRANSPARENTE CON FILO DE ALUMINIO Y CLIP PARA ADAPTAR AL CASCO,6,unidades,18.0,
10000445,MASCARILLAKN95NEGRA_422AF8DD,MASCARILLA KN95 NEGRA,40,unidades,1.1,
10000446,PANTALONJEANAZULCONCINTAREFLECTIVATALLA3_5AF18D9B,PANTALON JEAN  AZUL CON CINTA REFLECTIVA TALLA 30,6,unidades,52.0,
10000446,PANTALONJEANAZULCONCINTAREFLECTIVATALLA3_AEEE4203,PANTALON JEAN  AZUL CON CINTA REFLECTIVA TALLA 32,6,unidades,52.0,
10000446,PANTALONJEANAZULCONCINTAREFLECTIVATALLA3_89ACDB4A,PANTALON JEAN  AZUL CON CINTA REFLECTIVA TALLA 34,3,unidades,52.0,
10000446,PANTALONJEANAZULCONCINTAREFLECTIVATALLA3_6FEE4056,PANTALON JEAN  AZUL CON CINTA REFLECTIVA TALLA 36,3,unidades,52.0,
10000446,CAMISAGRISMANGALARGAENTELAOXFORDTALLAS_F23DC732,CAMISA GRIS MANGA LARGA EN TELA OXFORD TALLA S,6,unidades,45.0,
10000446,CAMISAGRISMANGALARGAENTELAOXFORDTALLAM_B676DC22,CAMISA GRIS MANGA LARGA EN TELA OXFORD TALLA M,15,unidades,45.0,
10000446,CAMISAGRISMANGALARGAENTELAOXFORDTALLAL_8E51E7ED,CAMISA GRIS MANGA LARGA EN TELA OXFORD TALLA L,10,unidades,45.0,
10000446,CAMISAGRISMANGALARGAENTELAOXFORDTALLAXL_F4C38F4F,CAMISA GRIS MANGA LARGA EN TELA OXFORD TALLA XL,12,unidades,45.0,
10000447,CINTABROTHERDE34TZE241BLACKONWHITE18MMPA_50B2CD4F,CINTA BROTHER DE 3/4” TZE-241 BLACK ON WHITE (18MM) PARA ETIQUETADORA,30,unidades,14.23,
10000448,PROYECTOREPSONPOWERLITE119W3LCDWXGAMODEL_29AA6E41,"PROYECTOR EPSON POWERLITE 119W 3LCD WXGA MODELO H985A HDMI X 2, VGA X 2, LAN",1,unidades,600.0,
10000449,SERVICIODETRANSPORTEDECARGAANIVELNACIONA_7AF3F53D,SERVICIO DE TRANSPORTE DE CARGA A NIVEL NACIONAL,1,unidades,707.17,
10000450,PARLANTECREATIVESBSE2900ALTAVOCES2160W12_69717080,PARLANTE CREATIVE SBS E2900 ALTAVOCES 2.1 60W-120W USB BLUTOOTH 3.5MM NEGRO,4,unidades,227.97,
10000451,INTERRUPTORDIFERENCIALNL1632X25A30MATIPO_5A8677AE,INTERRUPTOR DIFERENCIAL NL1-63 2X25A (30MA) TIPO AC,24,unidades,12.9,
10000452,SILLAPRESIDENCIALPKRG7307CRNEGRA_3327C41F,SILLA PRESIDENCIAL PKR G7307CR NEGRA,5,unidades,395.76,
10000453,REFRIGERADORALGGT31WPPTOPFREEZERDE314LCO_12C5D153,REFRIGERADORA LG GT31WPP  TOP FREEZER DE 314L CON DOOR COOLING,1,unidades,1559.32,
10000453,HORNOMICROONDASSAMSUNGMS32DG4504AGPE32LA_1EADE3CF,HORNO MICROONDAS SAMSUNG MS32DG4504AGPE 32L ACERO INOXIDABLE NEGRO,1,unidades,406.78,
10000454,IMPRESORAEPSONMULTIFUCNIONALC11CK57301L5_0B1B4A2A,IMPRESORA EPSON MULTIFUCNIONAL C11CK57301 L5590 WI FI 4 EN 1,1,unidades,225.0,
10000454,TINTAEPSONT544220ALCYAN65ML_80AA24EB,TINTA EPSON T544220-AL CYAN 65 ML,1,unidades,7.55,
10000454,TINTAEPSONT544320ALMAGENTA65ML_4DF83E7F,TINTA EPSON T544320-AL MAGENTA 65 ML,1,unidades,7.55,
10000454,TINTAEPSONT544420ALAMARILLA65ML_8831D41F,TINTA EPSON T544420-AL AMARILLA 65 ML,1,unidades,7.55,
10000454,TINTAEPSONT544120ALNEGRA65ML_09EDB11A,TINTA EPSON T544120-AL NEGRA 65 ML,1,unidades,7.55,
10000455,LABORATORIODECIENCIASNATURALESKIT03_FC5AE8AE,LABORATORIO DE CIENCIAS NATURALES (KIT-03),3,unidades,140596.57,
10000455,LABORATORIOMOVILKIT04_C5481A4E,LABORATORIO MOVIL (KIT-04),3,unidades,14406.6,
10000455,CORTADORAYGRABADORALASERTROTECQ400_42082F8B,CORTADORA Y GRABADORA LASER TROTEC Q400,8,unidades,64864.4,
10000456,BAULDEHERRAMIENTASBHSP120MDE120X060X100M_46466D9F,BAUL DE HERRAMIENTAS BHSP-120M DE 1.20 X 0.60 X 1.00MT COLOR AZUL CON LOGO DE LA EMPRESA EN LA PARTE FRONTAL,4,unidades,868.64,
10000457,COOLERTEROSPARANOTEBOOKTE7020NHASTA1562F_1A05A77C,COOLER TEROS PARA NOTEBOOK TE7020N HASTA 15.6” 2 FAN DE 12 C,5,unidades,6.9,
10000457,MEMORIAKINGSTONMICROSDCANVAS128G_E7981488,MEMORIA KINGSTON MICRO SD CANVAS 128G,82,unidades,6.34,
10000458,MOUSELOGITECHM170910004940WIRELESSBLACK_59BA5BB3,MOUSE LOGITECH M170 (910-004940) WIRELESS BLACK,9,unidades,6.86,
10000459,SISTEMADEVIDEOCONFERENCIAMODULARRALLYPLU_CA95DA36,SISTEMA DE VIDEOCONFERENCIA MODULAR RALLY PLUS,2,unidades,1910.0,
10000459,CABLEDEEXTENSIÓNDEBASEDEMICRÓFONORALLYBL_0EE77924,CABLE DE EXTENSIÓN DE BASE DE MICRÓFONO RALLY BLANCO,2,unidades,162.0,
10000459,KITDEMONTAJERALLY_A10EF481,KIT DE MONTAJE RALLY,2,unidades,106.0,
